,tweet
4372,You @POTUS @SecBlinken @StateDeptSpox @SpeakerPelosi all have blood on your hands. IMPOSE A FULL ARMS EMBARGO and CEASE diplomatic relations with the #IsraelTerroristState NOW ! #FreePalestine from #ApartheidIsrael from the river to the sea @antonioguterres @IntlCrimCourt https://t.co/DY4ZzE5Hn8
4373,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
4374,"RT @SDGMasterglass: eye.on.palestine 🇵🇸#Palestine || Dawoud Zubaidi, the brother of the Palestinian prisoner Zakaria Al-Zubaidi, has died o…"
4375,RT @jggreilsamer: The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Pale…
4376,"Absolutely disgraceful!

#IsraeliCrimes #IsraeliOccupation 

#PalestinianLivesMatter #PalestineUnderAttack https://t.co/vIB4E0RxDQ"
4377,RT @Quickieleaks: An ever growing section of #UK mainstream media has been complicit for some time in misreporting and watering down of the…
4378,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
4379,RT @Quickieleaks: An ever growing section of #UK mainstream media has been complicit for some time in misreporting and watering down of the…
4380,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
4381,RT @SholaMos1: So #Israeli forces assassinating #ShireenAbuAqleh wasn’t evil enough?! They had to desecrate her funeral procession with vio…
4382,"An ever growing section of #UK mainstream media has been complicit for some time in misreporting and watering down of the atrocities of #ApartheidIsrael and also in labelling pro Palestinian supporters including Jews as ""antisemitic"" ...legal cases are now being won!"
4383,"RT @NesmaJa97: Palestinian ex-detainee Dawoud Zubeidi, brother of the prisoner Zakaria Zubeidi succumbed to his wounds sustained by Israeli…"
4384,"RT @alhaq_org: 74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinian…"
4385,"@AJR_English An ever growing section of #UK mainstream media has been complicit for some time in misreporting and watering down of the atrocities of #ApartheidIsrael and also in labelling pro Palestinian supporters including Jews as ""antisemitic"" ...legal cases are now being won!"
4386,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
4387,"RT @zubayralikhan: Israeli occupation forces shot Walid Al-Shareef in the head at Masjid Al-Aqsa, the 3rd most sacred site in Islam, during…"
4388,"@Franklin_Graham @SamaritansPurse Does your @SamaritansPurse have a similar relief package for Palestinians who are at the receiving end of #ApartheidIsrael's cruel military occupation? Just curious.

https://t.co/CMDWjQsEaD"
4389,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
4390,"RT @neverletinatory: @GeorgeFoulkes @NicolaSturgeon A colonial, rigged contest that allows in #ApartheidIsrael - that 'great European natio…"
4391,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
4392,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/gbVSexgOFt"
4393,"RT @alhaq_org: 74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinian…"
4394,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
4395,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
4396,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
4397,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/OgUKHggf6k"
4398,"RT @SalmanR05895337: israel is terrorist.
#BravePalestine
#GazaUnderAttack
#zionististerrorist
#Deathtozionistregim
#zionistnothuman
#zioni…"
4399,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
4400,"@GeorgeFoulkes @NicolaSturgeon A colonial, rigged contest that allows in #ApartheidIsrael - that 'great European nation'?! Nothing to bother with here.
#ScottishIndependence #indyref2 #Eurovision #Eurovision2022 #ShireenAbuAqla #FreePalestine"
4401,RT @BDSmovement: The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of t…
4402,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4403,"RT @NesmaJa97: Palestinian ex-detainee Dawoud Zubeidi, brother of the prisoner Zakaria Zubeidi succumbed to his wounds sustained by Israeli…"
4404,"RT @REALISE_innOV8: Shireen Abu Akleh Palestinian, journalist was executed by Apartheid Israeli state. 

Fascist, racist #Israeli police at…"
4405,"RT @BDSmovement: Media studies and journalism faculties, departments, and programs should: 

- Respect the Palestinian #BDS call by ending…"
4406,"RT @SocialistAnyDay: In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishme…"
4407,"RT @Quickieleaks: @simonmaginn @Lowkey0nline 
As a mark of respect for Shireen, I am calling on #UK politicians to ban ""FriendsOfIsrael"" po…"
4408,RT @rula_z: @JehadAbusalim To be #Palestinian &amp; bear witness to all the injustice &amp; atrocities inflicted daily on our brethren by #Aparthei…
4409,"RT @SocialistAnyDay: In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishme…"
4410,"RT @abierkhatib: Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral…"
4411,"RT @timand2037: New wave of #terrorism against #Syria by #Israelis and #NATO states. #ApartheidIsrael bombs 4 Syrian provinces, US backed #…"
4412,Today is #Nakba day. Nakba means 'catastrophe' in Arabic. It describes the massacre and expulsion of Palestinians from their homes and homeland 74 years ago. It describes the ongoing massacre and expulsion of Palestinians today.  #IsraeliCrimes #ShireenAbuAqla #النكبه٧٤ #النكبة https://t.co/eBsPE3cWBy
4413,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
4414,"RT @abierkhatib: Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral…"
4415,"RT @PDissadent: Check the label when you shop🛒 #BoycottIsrael Look for origin. Boycott produce made in israel, West Bank, Jordan Valley, Go…"
4416,"Here I am trying to practice #FreedomofExpression &amp; #FreeSpeech ,Israeli Fully armoured special forces attacking the coffin of #Shereen_Abu_Aqleh to silence her after they assassinated her. #IsraeliCrimes &amp;#terror are crystal clear. free world you claim? Show us&amp; #convictisrael https://t.co/akdQITe9AY"
4417,Not one moment of regret @swindonlabour @UKLabour  #ApartheidIsrael https://t.co/ObN1eAZNEV
4418,"RT @j_erber: @MairavZ Oppression and humiliation everywhere and anytime.
#ApartheidIsrael"
4419,"RT @SDGMasterglass: eye.on.palestine 🇵🇸#Palestine || Dawoud Zubaidi, the brother of the Palestinian prisoner Zakaria Al-Zubaidi, has died o…"
4420,"Brutal assault by the Israeli occupation forces on Palestinian students at Tel Aviv University due to commemorating the Nakba and raising the Palestinian flag 🇵🇸
#BoycottIsrael #ApartheidIsrael #BDS #Nakba74 https://t.co/IYcLAOqo7Q"
4421,"RT @alhaq_org: 74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinian…"
4422,"RT @KhakanAmin: Nakba/Shireen protests today in New Zealand

""From the River to the Sea Palestine will be Free✌️(InshaaAllah)""

#Israel #Is…"
4423,"@JGreenblattADL until you educate yourself of how Isreal came about and deal with the racism and bigotry in Isreal, that toxic mix will keep coming round. #ApartheidIsrael  oncr the facts of the real history are acknowledged and people who have been forcefully removed from their land get it back"
4424,"@cnni Not killers terrorists instead. Terrorists and hypocrites 
#IsraeliApartheid #IsraeliCrimes #FreePalestine"
4425,"RT @SDGMasterglass: eye.on.palestine 🇵🇸#Palestine || Dawoud Zubaidi, the brother of the Palestinian prisoner Zakaria Al-Zubaidi, has died o…"
4426,#Palestinian children vs. #ApartheidIsrael's colonial soldiers. https://t.co/Grz1M1jGWo
4427,"If our grandparents had ignored hitler they would have been as complicit as the royal bloody family were trying to be.

This whole scam to weaponise racism has emboldened #ApartheidIsrael so they can brazenly show their cruelty to the world.

@Conservatives are helping them. #BDS https://t.co/faoRMTCKUW"
4428,"RT @SocialistAnyDay: In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishme…"
4429,"@wesstreeting @MedicalAidPal Go on Wes, say it.... Apartheid. 
#BDS"
4430,"@PUMASouthAfrica @tembisa_J @BongiweMsomi2 Boycott @puma ..

They support and enable the illegitimate occupation and oppression of the Palestinian people 

#ApartheidIsrael https://t.co/SmznCFFnt5"
4431,"@cnni Now killers get to verdict. Such a shame for so called human rights protectors. Hypocrites.

#IsraeliCrimes #IsraeliApartheid #FreePalestine"
4432,"RT @PalestinePDP: OP-ED from @MiddleEastMnt  Shireen Abu Akleh personified truth to power by Iqbal Jassat .@ijassat 
https://t.co/Rdu416bHv…"
4433,"RT @alhaq_org: 74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinian…"
4434,@RyanDEnos @AymanM @adamlevine @maroon5  shame on you! whiteWashing #IsraeliCrimes
4435,"RT @aiming4themoon: @MNajeddine @rafaelshimunov @angiebabie2009 @israelpolice When those that commit the atrocities.
And it is the very sam…"
4436,"RT @LevantineBaker: Israel is notorious for its treatment of the press and journalists. They've always harassed them, beat them, and tried…"
4437,"@AsafZilka @S_jazi The wall was  built by whom?
The checkpoints are guarded by which soldiers? 
Who prohibits entry to #Gaza? 
#Apartheid #BDS"
4438,RT @Katsikajules: Awawda is detained without trial or charge along with 530 Palestinians held by Israel - this is not democracy. I won't st…
4439,"RT @NesmaJa97: Palestinian ex-detainee Dawoud Zubeidi, brother of the prisoner Zakaria Zubeidi succumbed to his wounds sustained by Israeli…"
4440,"@abierkhatib They've done far worse and continue the genocide since over 70 overs. They enjoy impunity to do whatever they like. This impunity will end.
#FreePalestine
#Nakba74
#ApartheidIsrael"
4441,RT @Daddy__c0o1: @Teresa_Peckham @nadhimzahawi We've been here before; in 2016. #ItWasAScam just to divert from #IsraeliCrimes  https://t.c…
4442,"eye.on.palestine 🇵🇸#Palestine || Dawoud Zubaidi, the brother of the Palestinian prisoner Zakaria Al-Zubaidi, has died of his wounds sustained by the Israeli occupation forces in Jenin city, two days ago. 15.5.2022
#ICC4Israel #ApartheidIsrael #BDS https://t.co/VghZtF54gz"
4443,"@eappiukireland I am calling for a ban on political groups calling themselves ""friends of Israel"" left and right and to stop funding #ApartheidIsrael 

https://t.co/yWgMqQrsrl"
4444,RT @Quickieleaks: Well @michelledonelan I am standing up for the Jews FALSELY labelled as antisemitic for supporting the rights of Palestin…
4445,"@nytimes When u say ""Israel said"" - why not add that #Israel has been ""documented &amp; proved to be liars &amp; an oppressive #ApartheidIsrael by @amnesty by @Hrw, by @btselem and others"" - just cut/paste.

Start using your own brain &amp; stop giving platform to #IsraeliApartheid state."
4446,"RT @KernowDamo: The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly…"
4447,"RT @abierkhatib: Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral…"
4448,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/LH6PSAVoCP"
4449,"RT @alhaq_org: 74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinian…"
4450,"RT @DerbyChrisW: Not content with murdering a Palestinian journalist, Israeli security goons attack the funeral cortège, beating mourners r…"
4451,@DavidMamnixx @SawtryJW @HagaiElAd @btselem @Israel they must have been throwing rocks while praying inside the mosque #IsraeliApartheid #IsraeliOccupation #IsraeliTerrorism #IsraeliWarCrimes #PalestinianGenocide #EthnicCleansing https://t.co/SzePqMFmTI
